Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2)
bottle_schange	Round_4_Replicate_78	-179276.54	358569.08	350236.17	483318.62	1.1854,0.7565,9.4334,20.7949,0.0509,0.0314,0.0311,0.0641
bottle_schange	Round_4_Replicate_79	-207824.74	415665.48	412021.06	433574.27	1.9464,1.3394,8.7177,10.9905,0.0662,0.0379,0.0896,0.0469
bottle_schange	Round_4_Replicate_80	-204318.4	408652.8	377153.57	464469.78	0.8939,0.665,8.4493,19.7311,0.0626,0.0482,0.0524,0.0417
bottle_schange	Round_4_Replicate_81	-208554.91	417125.82	430554.85	444015.75	1.7318,0.6047,15.6988,9.0182,0.0749,0.0571,0.0354,0.112
bottle_schange	Round_4_Replicate_82	-217483.14	434982.28	451602.0	412605.55	2.6003,1.6205,6.5755,17.232,0.101,0.0443,0.0701,0.0998
bottle_schange	Round_4_Replicate_83	-213412.74	426841.48	432648.93	421015.05	1.1984,1.7119,10.7894,11.8207,0.0851,0.0449,0.0799,0.079
bottle_schange	Round_4_Replicate_84	-203114.09	406244.18	396059.3	458421.97	2.4488,0.9828,9.6993,10.2281,0.0773,0.0438,0.0405,0.0481
bottle_schange	Round_4_Replicate_85	-182313.76	364643.52	367580.9	470423.55	2.9232,0.7825,6.1033,5.9783,0.0542,0.0354,0.0391,0.0685
bottle_schange	Round_4_Replicate_86	-234158.18	468332.36	500544.58	412157.18	0.905,2.2396,10.4342,13.1621,0.1067,0.053,0.0823,0.1151
bottle_schange	Round_4_Replicate_87	-222049.31	444114.62	436896.15	420002.36	1.9948,2.2542,18.0352,21.4225,0.1144,0.0658,0.0325,0.1112
bottle_schange	Round_4_Replicate_88	-243699.12	487414.24	484097.87	411279.98	1.6835,1.4159,12.8678,12.9895,0.086,0.0659,0.1148,0.0681
bottle_schange	Round_4_Replicate_89	-168961.8	337939.6	339960.27	489983.95	1.3945,1.2319,4.4062,23.8072,0.0487,0.0197,0.027,0.057
bottle_schange	Round_4_Replicate_90	-201697.38	403410.76	428537.57	451343.42	1.4629,2.0498,15.6508,5.62,0.0668,0.0398,0.0452,0.0909
bottle_schange	Round_4_Replicate_91	-216845.01	433706.02	410296.03	435936.72	1.8401,1.8827,25.2319,13.0721,0.0625,0.0676,0.0413,0.1004
bottle_schange	Round_4_Replicate_92	-228949.14	457914.28	405854.81	462660.58	2.3203,1.9254,11.6023,11.4468,0.0523,0.0669,0.0396,0.0628
bottle_schange	Round_4_Replicate_93	-234974.57	469965.14	503616.12	408880.3	3.4935,1.3327,11.3274,10.2089,0.1103,0.0641,0.058,0.1368
bottle_schange	Round_4_Replicate_94	-206987.12	413990.24	401519.98	441484.2	3.9891,0.7896,4.8854,22.6146,0.0635,0.0458,0.0608,0.0835
bottle_schange	Round_4_Replicate_95	-232514.62	465045.24	462393.81	451055.24	2.4338,1.614,20.1915,10.8835,0.0967,0.051,0.0477,0.049
bottle_schange	Round_4_Replicate_96	-232234.5	464485.0	498756.32	410553.39	3.1891,1.5626,7.031,13.1972,0.0909,0.0549,0.097,0.1158
bottle_schange	Round_4_Replicate_97	-241349.86	482715.72	469945.06	436140.25	1.8341,0.9705,12.4639,13.5031,0.1187,0.0698,0.0592,0.056
bottle_schange	Round_4_Replicate_98	-197824.03	395664.06	405479.47	454810.91	0.9234,1.2574,11.4562,7.9931,0.0766,0.0484,0.0265,0.1035
bottle_schange	Round_4_Replicate_99	-235771.61	471559.22	463950.22	440550.51	2.1459,1.3845,10.1454,11.7406,0.1115,0.0521,0.0464,0.0459
bottle_schange	Round_4_Replicate_100	-237623.99	475263.98	448331.65	456522.77	1.5958,0.8081,19.4745,14.8892,0.1076,0.0729,0.0389,0.0333
