Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2)
bottle_schange	Round_4_Replicate_77	-400077.96	800171.92	900352.13	357201.4	1.6794,27.5169,1.5597,1.0252,0.4654,0.0776,0.0479,0.0872
bottle_schange	Round_4_Replicate_78	-210868.69	421753.38	434180.56	434273.11	2.163,26.6323,1.3245,0.5933,0.1058,0.0549,0.0645,0.0634
bottle_schange	Round_4_Replicate_79	-218292.09	436600.18	446888.11	412105.55	4.3371,16.7077,1.277,1.1869,0.102,0.0627,0.1108,0.077
bottle_schange	Round_4_Replicate_80	-360486.73	720989.46	763527.39	352897.2	1.3173,20.9977,1.3779,0.6143,0.3611,0.0482,0.1155,0.0553
bottle_schange	Round_4_Replicate_81	-367366.58	734749.16	772070.05	359253.95	3.4018,18.4874,1.2037,1.707,0.4867,0.0747,0.0477,0.11
bottle_schange	Round_4_Replicate_82	-283483.13	566982.26	572331.64	397587.08	2.4182,22.6937,0.5424,0.7469,0.3786,0.0981,0.0463,0.1032
bottle_schange	Round_4_Replicate_83	-234063.38	468142.76	484081.15	412481.57	3.5925,20.6946,0.512,1.1238,0.1878,0.0666,0.0987,0.0851
bottle_schange	Round_4_Replicate_84	-328531.4	657078.8	686562.74	388787.41	4.5006,23.4552,0.4791,0.5099,0.4729,0.0721,0.0467,0.0764
bottle_schange	Round_4_Replicate_85	-211409.24	422834.48	426753.77	432593.01	2.1911,21.0721,1.0528,0.8218,0.1237,0.0608,0.0554,0.0688
bottle_schange	Round_4_Replicate_86	-219898.95	439813.9	446924.75	409293.99	3.403,27.4506,0.4081,0.5592,0.1372,0.0581,0.1201,0.0564
bottle_schange	Round_4_Replicate_87	-240752.52	481521.04	488029.54	417464.12	3.8283,27.0629,0.5544,1.6606,0.2501,0.0562,0.0449,0.082
bottle_schange	Round_4_Replicate_88	-278526.85	557069.7	586261.73	382687.92	3.7845,22.6386,1.4945,0.9658,0.2296,0.0889,0.0808,0.1096
bottle_schange	Round_4_Replicate_89	-269049.33	538114.66	550375.35	386832.52	1.382,26.2517,1.3073,1.4061,0.2516,0.0811,0.0729,0.1023
bottle_schange	Round_4_Replicate_90	-232849.07	465714.14	482683.62	424692.31	2.2464,24.3112,1.0721,0.9892,0.1574,0.0816,0.0645,0.1001
bottle_schange	Round_4_Replicate_91	-271058.96	542133.92	558425.12	389908.58	4.5744,25.7821,0.9771,0.6025,0.2388,0.1045,0.0727,0.0983
bottle_schange	Round_4_Replicate_92	-237626.71	475269.42	476126.76	414828.52	3.5532,28.2268,0.4732,1.1705,0.239,0.0737,0.0648,0.089
bottle_schange	Round_4_Replicate_93	-241246.72	482509.44	484797.32	409863.5	2.6378,28.5743,0.709,0.9052,0.2137,0.0831,0.0615,0.0884
bottle_schange	Round_4_Replicate_94	-233323.8	466663.6	474234.23	428195.0	2.6151,25.8946,0.4565,1.026,0.195,0.0756,0.0717,0.0899
bottle_schange	Round_4_Replicate_95	-254293.88	508603.76	526173.94	392891.39	2.275,18.3168,0.374,0.7002,0.2752,0.0671,0.119,0.0739
bottle_schange	Round_4_Replicate_96	-260579.43	521174.86	521476.37	410758.06	1.3866,27.3387,0.4649,1.3356,0.3543,0.0704,0.0444,0.0946
bottle_schange	Round_4_Replicate_97	-284203.21	568422.42	601415.76	374608.63	4.8082,16.3154,0.5434,0.8352,0.2862,0.0573,0.1226,0.076
bottle_schange	Round_4_Replicate_98	-303811.96	607639.92	630663.7	367467.39	1.8217,20.1958,0.8147,1.2954,0.3555,0.0612,0.103,0.0839
bottle_schange	Round_4_Replicate_99	-224322.73	448661.46	453308.05	418362.4	1.3997,20.3507,1.2968,0.6722,0.1314,0.0789,0.0809,0.0781
bottle_schange	Round_4_Replicate_100	-226129.08	452274.16	467706.99	439242.35	1.8203,15.3072,1.3497,1.2428,0.1398,0.0788,0.0437,0.1058
