Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, m12, m21, T1, T2, T3)
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_33	-169260.88	338543.76	331409.44	26105.95	9.7824,16.3189,17.8776,11.1619,0.7059,0.6039,0.8124,0.673,24.4677,2.7858,0.6967
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_34	-313420.42	626862.84	673934.42	31333.87	7.6139,17.147,10.5387,9.683,0.5741,0.7307,0.5276,1.1335,29.1361,3.2119,0.9453
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_35	-769455.45	1538932.9	2125313.75	35630.68	16.3034,20.5527,13.4475,11.8566,0.5466,0.6047,0.4898,1.4615,26.3148,4.8301,1.6887
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_36	-264629.34	529280.68	530183.51	38418.73	5.3534,7.792,12.666,8.2938,0.763,1.2701,1.4494,0.4813,19.6194,5.876,1.0412
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_37	-423199.61	846421.22	1060291.82	29052.12	9.8043,16.1971,17.6674,6.8862,1.1592,0.8112,0.8489,0.8139,27.3039,3.868,1.6266
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_38	-219054.64	438131.28	492342.22	23384.15	8.9796,11.1617,13.6786,12.3856,1.5536,0.5941,1.0896,0.7967,26.3465,5.0171,0.6495
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_39	-290971.87	581965.74	618597.4	32640.31	4.773,11.3893,18.0697,7.5874,1.5011,2.0378,0.4697,1.7407,19.8529,5.2147,1.5212
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_40	-192894.24	385810.48	363096.42	25504.83	9.2825,5.8343,24.7943,6.1409,0.763,1.4918,0.5426,0.583,28.0043,7.9831,0.8532
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_41	-198083.11	396188.22	405169.59	22287.14	19.667,10.2311,25.1274,8.4188,1.6475,1.3134,1.0475,0.8326,28.8455,2.8081,1.2412
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_42	-317672.86	635367.72	607522.89	22861.38	16.1213,21.9172,15.7961,12.9186,0.5191,1.3323,1.1096,0.7878,27.8956,2.857,0.8989
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_43	-296832.96	593687.92	676421.11	27116.77	6.8491,17.6847,10.7873,15.9858,1.201,0.7193,0.8862,1.1195,28.2215,7.4659,1.4142
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_44	-327532.58	655087.16	638071.72	24990.45	5.5514,14.9188,16.9725,10.0512,0.5855,1.8055,0.7787,0.8483,28.5183,7.6349,1.0462
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_45	-262858.82	525739.64	466488.96	31837.52	8.7983,24.6263,14.9625,5.3166,0.4746,2.0379,0.8903,0.5364,18.7127,3.028,0.6697
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_46	-177690.58	355403.16	360486.4	23608.17	10.2899,25.6852,15.1149,9.2818,1.2008,0.8341,0.5847,0.9559,29.0001,3.6195,0.9577
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_47	-196770.3	393562.6	394836.69	23702.87	6.7772,29.0494,25.4052,8.4128,1.3349,1.3823,0.6718,0.5305,22.7309,6.3979,1.0944
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_48	-208453.79	416929.58	397187.87	29979.38	11.4159,14.3025,21.6031,5.1981,0.6607,1.3684,0.7433,1.6248,19.2987,4.7206,0.8384
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_49	-211004.26	422030.52	457439.65	28749.97	13.2604,14.0292,11.5255,5.4489,1.1612,0.6365,0.7133,0.6009,22.8416,2.0182,0.7563
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_50	-422496.14	845014.28	1080109.37	34337.39	11.8753,12.8687,11.9023,12.9694,1.1692,0.6044,0.4207,1.6861,26.148,4.0072,1.5454
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_51	-198838.81	397699.62	403824.38	30118.4	5.8799,25.89,8.521,5.5032,1.4341,0.7699,1.332,1.0496,25.1952,8.1121,0.6537
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_52	-260585.07	521192.14	655558.61	26936.17	9.2661,18.8455,10.2564,7.0503,1.0201,1.1359,0.711,1.1888,23.2098,4.2572,0.5249
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_53	-246281.69	492585.38	550412.24	29422.07	4.994,20.3512,11.9262,5.7627,1.5153,0.805,1.0381,0.513,26.4519,4.6671,1.0217
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_54	-183951.21	367924.42	343508.45	26481.06	14.264,25.2331,10.027,4.2059,1.0944,1.6109,0.3926,0.6254,24.7535,3.344,0.6802
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_55	-221101.86	442225.72	411689.76	30527.31	4.3072,9.2135,10.2739,4.4587,1.0212,1.8356,1.0848,0.5706,29.3447,2.806,0.7321
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_56	-410929.61	821881.22	959630.04	31911.61	6.451,19.8556,28.9224,6.299,0.7154,1.5375,1.0065,0.459,27.6039,6.1613,1.703
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_57	-205297.04	410616.08	377854.13	26058.36	8.5043,5.8254,25.4856,4.6424,0.6887,2.046,0.4959,0.7386,28.2487,7.5667,0.8406
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_58	-222025.01	444072.02	461919.16	42376.74	5.7355,6.8576,14.6321,5.2143,0.532,0.6836,1.0623,1.025,17.3628,2.2515,0.7217
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_59	-287943.87	575909.74	620555.83	25685.7	8.5476,18.4822,9.7768,15.8496,1.1743,1.0346,1.1461,0.8144,28.4547,3.7522,1.4414
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_60	-164625.93	329273.86	320246.19	24292.4	10.7646,23.7742,17.5343,6.8051,0.815,0.8033,0.6719,1.2687,28.0979,6.4268,0.7251
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_61	-765755.56	1531533.12	1962562.2	32835.08	11.4015,23.7692,9.7555,15.8028,0.6286,1.811,0.5257,1.3607,22.5491,2.1785,1.7548
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_62	-234848.64	469719.28	528350.5	25748.65	12.8209,13.9141,27.4492,6.7783,1.139,0.6425,1.0194,1.1751,24.9704,2.1403,0.9582
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_63	-268403.13	536828.26	532934.85	24831.88	7.1725,18.3724,14.1071,14.6126,1.2062,1.6442,1.1405,1.4799,28.1431,3.7505,1.5178
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_64	-315186.36	630394.72	609482.04	31971.5	5.7593,15.1758,14.9189,10.1006,0.6913,1.5545,0.5931,1.6847,24.4027,3.5437,1.068
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_65	-241458.96	482939.92	644206.39	21639.36	9.3785,24.8466,24.0391,6.7292,0.8487,1.0883,0.5783,1.3048,27.2981,6.6207,0.5704
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_66	-230439.2	460900.4	414964.6	24611.03	5.0867,27.0468,19.4531,8.861,0.6076,1.4436,0.7287,0.6598,26.4627,3.7281,0.7952
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_67	-176160.95	352343.9	346276.38	30495.27	5.9162,9.4124,19.3496,5.2975,0.7085,0.8721,0.4337,1.3801,28.9893,3.035,0.7112
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_68	-192737.73	385497.46	367705.94	23319.97	16.7903,9.2951,29.8052,8.1659,0.7365,1.2948,0.5444,0.6207,28.5392,3.9643,0.957
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_69	-270050.65	540123.3	620553.16	25119.4	10.3231,22.0188,24.3298,9.8558,0.8068,0.6069,1.3134,1.6101,27.895,5.6288,1.1549
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_70	-182387.04	364796.08	367100.56	21562.44	15.4627,27.1743,15.4822,8.9635,1.5948,1.1531,0.803,1.5588,28.1856,2.4319,1.0254
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_71	-234033.2	468088.4	479742.54	25624.41	6.4607,15.1134,18.076,8.1967,1.179,1.5591,1.4699,1.6533,28.0331,6.8671,1.4579
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_72	-241743.39	483508.78	579461.65	23882.38	15.7296,9.8609,9.7031,9.2367,1.7473,0.6288,0.7345,0.5045,27.6685,9.0016,0.5223
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_73	-244895.68	489813.36	552070.2	27921.82	12.6193,21.0121,11.2055,6.3459,1.4046,0.6058,0.7405,0.4763,25.8208,6.0324,0.8853
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_74	-187348.2	374718.4	375382.17	24636.49	16.4491,11.8871,11.2333,8.557,1.5212,0.9564,0.9177,0.6828,26.1992,4.3133,0.786
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_75	-189663.44	379348.88	367930.24	26587.09	12.4618,9.7944,12.3562,8.26,1.1174,1.0531,1.4471,1.4683,27.5455,5.0448,1.0251
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_76	-221369.38	442760.76	480225.16	27538.66	9.228,9.7197,13.2792,5.407,1.1012,0.8679,1.2348,1.0414,26.5209,3.2365,0.5826
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_77	-277029.96	554081.92	615704.54	26522.9	7.7178,22.4238,28.8665,7.767,0.7399,0.9359,1.4105,1.3516,28.6498,3.3567,1.2996
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_78	-351318.59	702659.18	823128.26	28519.01	4.489,16.776,10.0174,8.2137,0.8055,2.0936,0.4027,0.6522,19.7266,8.5813,0.5133
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_79	-206215.97	412453.94	389010.16	25758.6	11.8108,15.9889,12.0266,7.3708,1.6561,1.8071,0.4086,0.6683,23.9395,3.3862,1.1035
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_80	-231772.25	463566.5	458717.95	29154.49	4.8045,13.6307,13.6334,6.4201,1.0427,1.5665,0.8544,1.3252,28.2967,3.1465,1.1956
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_81	-524304.9	1048631.8	1225023.84	34284.19	10.6853,7.6509,14.2586,8.2959,0.5604,1.5564,1.0022,0.7028,21.9731,8.0733,1.4688
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_82	-184542.27	369106.54	349982.55	29910.55	5.4479,21.565,7.3396,7.0236,1.3949,0.8433,0.5944,0.8442,25.3472,6.5051,0.6643
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_83	-198867.93	397757.86	409737.5	24119.33	14.9247,10.3455,17.3651,6.9003,1.5183,1.2582,0.8139,1.2383,28.6312,3.0773,1.2252
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_84	-254746.08	509514.16	735646.57	24703.5	8.4806,18.541,13.7368,14.9319,1.2517,0.5765,0.63,1.8207,27.5332,2.9805,0.5388
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_85	-291718.81	583459.62	755921.79	24400.35	20.2779,15.2348,10.09,5.3025,1.09,1.9236,0.7422,1.3271,25.89,4.6266,0.558
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_86	-226599.18	453220.36	413460.45	30410.57	4.5235,12.0143,19.4471,8.6801,0.5334,1.0553,0.9935,0.9742,21.8478,3.0623,0.6413
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_87	-246769.62	493561.24	521318.05	26582.69	16.012,7.1472,8.2296,5.8227,1.3728,1.5747,1.2431,1.0792,28.4585,3.8206,0.6636
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_88	-257681.14	515384.28	462297.53	29593.45	16.3943,17.6296,13.3554,6.451,0.6182,1.8452,1.4848,0.9753,20.7538,5.1879,0.7102
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_89	-376692.03	753406.06	821678.21	33383.14	6.5603,9.171,14.4332,9.3843,0.4983,0.936,1.4706,0.9841,26.4767,2.6709,1.11
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_90	-176929.77	353881.54	354964.92	25357.67	9.3711,7.1909,13.8757,11.3931,1.2835,0.7199,0.771,1.0799,25.9664,7.6735,0.905
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_91	-367213.67	734449.34	747494.03	25936.65	8.5955,12.5817,11.9667,10.0869,0.6562,2.161,0.7191,1.4174,25.7045,4.1254,0.6356
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_92	-331570.2	663162.4	756095.34	26792.12	6.2057,10.2968,28.7022,18.4693,0.8967,1.1078,0.6926,0.8328,27.9646,4.3237,1.7538
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_93	-297623.98	595269.96	647379.01	26380.33	6.3725,10.0085,19.1829,21.3716,0.97,1.0873,1.2134,1.3301,26.6965,5.0991,1.5827
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_94	-265805.1	531632.2	586898.56	24354.75	4.9448,28.3969,8.3449,7.7928,1.7696,1.9183,0.8222,0.707,26.4856,5.2735,0.7463
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_95	-550004.59	1100031.18	1357230.43	33818.94	13.7145,12.2265,11.0979,9.2375,0.6217,0.6648,0.8533,1.0207,25.5347,4.114,1.4225
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_96	-280961.09	561944.18	517509.86	31766.15	8.008,21.2758,9.1341,5.355,0.5111,1.576,1.2492,1.6829,20.007,2.3758,0.5335
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_97	-330936.9	661895.8	1069745.02	24505.97	7.0386,24.7147,10.8482,7.3329,1.334,1.6354,1.4046,1.1604,23.64,3.6945,0.5879
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_98	-234035.22	468092.44	442992.62	27797.25	4.5698,18.7463,12.4193,12.4734,1.1654,1.4214,1.0439,1.6473,26.1353,3.0661,1.2098
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_99	-321999.44	644020.88	668544.27	31992.79	5.5889,9.5116,13.8315,5.8033,0.5059,1.3812,0.4751,0.4945,27.0938,3.7137,0.9355
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_100	-287458.25	574938.5	574102.91	28552.65	6.8742,23.8886,12.1911,7.1271,0.5981,1.4437,0.8892,0.4641,25.0229,2.5789,0.9527
