Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, m12, m21, T1, T2, T3)
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_33	-284235.54	568493.08	585746.46	232285.57	0.0395,3.2216,0.5283,1.44,0.8998,0.077,1.6333,0.6631,0.6486,2.7411,0.0916
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_34	-237222.76	474467.52	456883.96	176915.08	0.0263,5.1738,0.7716,1.7622,0.6013,0.1125,1.0512,0.745,0.7353,6.3646,0.0973
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_35	-204306.19	408634.38	394783.32	152378.8	0.0348,2.066,1.2685,1.7164,0.4323,0.164,1.6202,0.8129,0.6347,8.6584,0.1302
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_36	-280206.12	560434.24	524461.89	262933.92	0.0324,3.7613,0.7237,0.9667,0.2437,0.2136,2.0758,0.3708,0.8465,3.9147,0.0625
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_37	-263904.91	527831.82	518299.05	186555.56	0.0589,4.3012,1.0548,1.2846,0.6952,0.1367,1.9337,0.6826,0.6653,5.5069,0.0995
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_38	-432557.39	865136.78	878638.18	265838.86	0.0347,2.3046,0.4362,0.8722,0.8732,0.2073,0.8134,0.5731,0.5533,3.3342,0.0511
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_39	-225429.68	450881.36	414079.37	194246.2	0.0526,3.4849,0.7369,1.714,0.8895,0.0701,1.2763,0.9904,0.6712,3.7835,0.0749
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_40	-289766.37	579554.74	626460.88	304770.28	0.0384,4.2919,0.668,0.7138,0.2956,0.1606,2.1601,1.1751,0.7072,2.4861,0.1027
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_41	-254715.96	509453.92	504566.73	217437.36	0.0396,3.4951,0.9117,1.1619,0.414,0.0839,1.6968,0.4198,0.6681,3.5268,0.0588
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_42	-388257.44	776536.88	809017.69	219063.57	0.044,3.4295,0.88,0.684,0.7521,0.2149,0.7373,0.4089,0.8081,3.5673,0.0287
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_43	-350206.44	700434.88	632231.85	171164.06	0.0444,2.0819,0.9126,2.0582,0.6738,0.2511,0.6747,0.9836,0.8754,3.5191,0.0987
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_44	-177695.18	355412.36	339203.57	170620.7	0.0274,2.3707,0.8714,2.4083,0.3372,0.0595,1.8661,0.9971,0.783,3.9988,0.0788
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_45	-486331.62	972685.24	1186312.82	267920.18	0.0408,1.8972,0.4439,1.2841,0.287,0.1317,1.3685,0.3731,0.4167,3.5737,0.1152
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_46	-272741.05	545504.1	545363.14	218828.62	0.0898,1.9115,1.0126,0.919,0.3163,0.1572,1.3446,0.4998,0.5066,6.4947,0.0617
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_47	-432350.94	864723.88	1062807.04	331367.04	0.0359,4.0279,0.4661,0.7409,0.3414,0.127,1.5259,0.5061,0.6108,6.2746,0.0927
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_48	-299657.25	599336.5	570228.69	225110.02	0.03,5.599,0.7417,1.0992,0.8938,0.1841,2.3248,0.5376,0.5555,6.8599,0.0989
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_49	-227487.79	454997.58	439911.54	137766.88	0.07,2.5663,1.2412,2.048,0.7531,0.1007,1.5175,0.4729,0.3757,7.8108,0.0923
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_50	-266369.05	532760.1	536788.07	193824.63	0.0231,5.0164,0.6785,1.5466,0.6612,0.1277,1.3315,0.4534,0.5742,5.2175,0.102
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_51	-282182.51	564387.02	582613.07	277834.44	0.0518,1.7552,0.8774,0.6921,0.2107,0.1405,1.6677,0.6217,0.8766,3.5771,0.0539
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_52	-390521.4	781064.8	859565.29	232268.1	0.0279,3.6915,1.0358,0.7341,0.521,0.1452,1.1495,0.38,0.4511,3.3238,0.0583
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_53	-342366.58	684755.16	690701.9	292027.87	0.0258,4.8261,0.4825,0.9259,0.451,0.0919,0.7747,1.0829,0.5664,6.0974,0.0522
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_54	-224472.8	448967.6	410742.96	187754.8	0.0498,5.4046,0.4969,1.8888,0.782,0.1095,2.5849,0.4695,1.0858,9.124,0.093
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_55	-694614.03	1389250.06	1996228.71	339644.29	0.0623,5.5253,0.4178,0.6023,0.7383,0.0892,0.9332,0.5804,0.6813,9.3157,0.1071
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_56	-267886.43	535794.86	574793.98	216658.6	0.0899,2.8176,0.9659,1.1029,0.4158,0.1443,1.6221,0.7047,0.316,5.0869,0.1167
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_57	-244006.75	488035.5	437881.64	200044.89	0.0745,2.216,0.8055,1.3096,0.397,0.2289,1.8268,0.8762,0.3246,5.8737,0.1015
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_58	-221258.72	442539.44	441119.25	202995.25	0.0232,1.979,1.1949,0.954,0.2861,0.1198,1.6273,1.1274,1.1173,7.0067,0.0779
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_59	-468965.75	937953.5	872670.92	172765.56	0.0722,4.1106,0.5113,2.1656,0.2546,0.1678,0.9242,0.6806,0.5226,6.9172,0.041
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_60	-636522.72	1273067.44	1842437.47	240331.25	0.0236,2.0316,0.9003,0.7007,0.6188,0.1213,0.8221,0.3485,0.9074,6.1286,0.1278
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_61	-331249.33	662520.66	607474.32	162799.95	0.0324,2.0963,0.7815,2.0942,0.4595,0.2409,0.8554,0.8264,0.3754,7.7983,0.1079
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_62	-241393.89	482809.78	437101.55	200825.79	0.0781,4.4149,0.5758,1.5493,0.393,0.0832,1.2108,0.711,0.6787,8.6815,0.0539
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_63	-215465.08	430952.16	392622.17	186207.71	0.0831,4.665,0.7986,1.5576,0.4086,0.0753,0.8931,0.7782,0.5199,6.1517,0.056
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_64	-340009.65	680041.3	584488.36	264994.37	0.0298,1.553,0.4261,0.9349,0.4543,0.2535,1.4365,0.7202,0.4045,7.9942,0.0362
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_65	-302900.29	605822.58	598161.2	230690.33	0.0478,3.8114,0.6935,1.376,0.3349,0.2217,1.6273,0.7126,0.3242,2.5027,0.1157
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_66	-198910.29	397842.58	380595.19	197309.6	0.0284,1.9212,0.8219,1.4142,0.3882,0.0823,2.0421,0.7831,0.8816,8.3248,0.0754
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_67	-236420.48	472862.96	431625.17	252756.39	0.0685,3.0706,0.6358,0.8735,0.557,0.0868,1.2851,1.0641,0.4215,7.6751,0.05
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_68	-381585.6	763193.2	939527.55	218796.59	0.0246,2.2795,1.0082,0.9119,0.2953,0.0845,0.8254,0.5447,0.4647,9.518,0.0958
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_69	-290117.9	580257.8	580546.58	177795.44	0.0487,2.0692,1.2112,1.0304,0.7545,0.1147,1.2759,0.7218,0.98,8.1952,0.0707
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_70	-264073.81	528169.62	525579.43	290242.61	0.0531,5.0307,0.6502,0.6126,0.352,0.0958,1.1746,1.0217,1.229,4.4471,0.0452
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_71	-273571.48	547164.96	517321.43	274313.42	0.064,6.8564,0.5737,0.8832,0.4702,0.0845,1.7048,0.3868,0.4137,5.6007,0.0363
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_72	-262973.53	525969.06	518126.58	182757.17	0.0413,2.7001,0.7991,1.4943,0.8336,0.1631,1.3863,0.5566,0.4231,5.8484,0.1215
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_73	-280898.46	561818.92	611267.3	224172.96	0.0757,3.7873,1.1371,1.2663,0.3575,0.0993,2.4142,0.3673,0.6515,6.0312,0.1028
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_74	-294889.8	589801.6	560347.61	197738.79	0.0371,4.4599,1.1501,1.6585,0.429,0.182,0.6023,1.2735,0.4841,2.7608,0.1006
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_75	-232510.45	465042.9	454426.17	190172.06	0.0471,3.1481,0.7528,2.0612,0.3788,0.058,1.0581,0.4015,0.4611,2.8619,0.0577
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_76	-248382.23	496786.46	442048.39	263487.84	0.0363,5.0109,0.5598,0.8704,0.4697,0.1153,1.5712,0.8355,0.9735,4.5752,0.0458
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_77	-269732.43	539486.86	529849.12	201767.54	0.0244,5.7513,1.0003,0.9562,0.7266,0.0896,1.5077,1.0648,0.3839,7.2419,0.0679
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_78	-228773.64	457569.28	426257.81	201763.43	0.0292,3.9947,0.8638,1.1327,0.505,0.1195,1.5028,0.775,0.9539,6.8541,0.0699
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_79	-261552.77	523127.54	492707.09	161599.84	0.0727,4.7259,0.9192,1.702,0.7878,0.1975,1.9936,0.5206,1.0491,7.0633,0.0931
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_80	-250197.65	500417.3	470887.58	297443.53	0.055,1.6684,0.5757,0.6638,0.2827,0.0746,1.1597,0.9003,0.5863,4.1215,0.029
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_81	-295694.03	591410.06	543194.78	241126.74	0.0687,3.2652,0.6681,0.8661,0.912,0.1892,1.1936,0.9539,0.521,3.3775,0.0751
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_82	-409331.23	818684.46	767688.97	220888.67	0.044,4.5354,0.6143,1.7058,0.2827,0.1297,0.6358,0.9039,0.7247,2.6693,0.0504
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_83	-226976.92	453975.84	411362.63	193389.77	0.0428,3.5091,0.8738,1.4918,0.5428,0.0906,1.0065,0.7858,0.6717,3.0802,0.063
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_84	-206961.81	413945.62	370569.54	159322.37	0.0729,2.8718,0.9132,2.0277,0.6737,0.0683,1.1579,0.5586,0.6042,4.485,0.0604
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_85	-276826.37	553674.74	510768.74	284747.01	0.067,3.3087,0.5875,0.6797,0.7793,0.0945,1.5404,0.9837,0.9869,7.3216,0.0422
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_86	-338390.56	676803.12	648256.7	172818.69	0.035,3.9223,0.4798,2.1691,0.6757,0.108,1.076,0.5195,0.7203,7.4644,0.0699
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_87	-273496.28	547014.56	536927.78	257002.5	0.0855,3.4385,0.6996,0.7409,0.2841,0.1154,0.7085,0.9198,1.0244,6.5428,0.0427
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_88	-480513.49	961048.98	1013938.17	241917.4	0.0207,2.3993,0.473,1.0117,0.4594,0.2515,0.6827,0.463,0.7769,3.4109,0.0556
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_89	-367254.94	734531.88	674626.54	170512.25	0.0491,5.2303,0.6495,1.6602,0.2879,0.2281,0.7806,0.3372,0.7101,6.2568,0.0484
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_90	-352594.88	705211.76	719607.59	264912.16	0.0864,2.0153,0.477,1.1059,0.3519,0.2447,2.0035,0.575,0.4132,4.039,0.1079
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_91	-268325.05	536672.1	471546.05	194347.66	0.0222,1.7784,0.6694,1.4003,0.6342,0.2261,1.6148,0.4948,0.4418,6.7505,0.0837
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_92	-536125.76	1072273.52	1432347.09	266167.18	0.0409,2.7393,0.7507,0.6352,0.4624,0.1125,0.6981,0.5329,0.842,3.5922,0.0976
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_93	-204322.3	408666.6	388831.55	200462.95	0.0297,6.6421,0.8121,1.5711,0.4259,0.0898,1.731,0.971,0.5613,3.6113,0.0857
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_94	-350806.45	701634.9	807381.29	175224.31	0.027,5.0551,0.9494,1.4141,0.3835,0.1462,0.6698,0.4081,1.1051,8.9714,0.1224
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_95	-343450.43	686922.86	652054.37	235698.0	0.0268,4.5261,0.5294,1.5729,0.3241,0.2359,2.112,1.0486,0.5189,2.2128,0.1158
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_96	-269806.61	539635.22	571918.11	316711.6	0.0663,3.9197,0.6001,0.687,0.2575,0.114,2.176,0.8799,1.1561,2.4138,0.0724
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_97	-255884.28	511790.56	485392.23	254092.52	0.0863,3.3741,0.6911,0.8432,0.5104,0.1662,1.8491,1.214,0.5314,6.297,0.0876
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_98	-366677.57	733377.14	781195.71	208618.82	0.0284,3.2481,0.9706,0.7614,0.5971,0.1462,0.7897,0.374,1.0299,4.1521,0.0397
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_99	-318038.43	636098.86	570165.38	281967.78	0.0234,5.2774,0.5285,0.7618,0.6981,0.2311,1.7801,0.6029,0.4945,6.8216,0.0476
sec_contact_bottle_schange_thr_epoch	Round_4_Replicate_100	-441918.41	883858.82	1091292.57	253837.67	0.026,3.3568,0.6864,0.9895,0.3051,0.119,0.669,0.6337,1.1272,2.4065,0.1047
