Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1f, nu2f, m12, m21, T1, T2)
sec_contact_schange	Round_4_Replicate_75	-187699.03	375414.06	374672.01	474037.07	1.9378,0.9849,0.0835,0.0517,0.1896,1.3073,0.0269,0.075
sec_contact_schange	Round_4_Replicate_76	-209415.58	418847.16	407273.58	470790.78	2.0571,0.5431,0.1083,0.0953,0.1787,2.5597,0.0179,0.1125
sec_contact_schange	Round_4_Replicate_77	-198759.95	397535.9	388898.18	484322.75	1.8185,0.6502,0.0925,0.0692,0.0657,3.7193,0.0202,0.0939
sec_contact_schange	Round_4_Replicate_78	-191129.03	382274.06	365364.01	492676.52	2.0496,0.3744,0.0607,0.0814,0.0723,1.3096,0.0147,0.0673
sec_contact_schange	Round_4_Replicate_79	-194228.25	388472.5	377169.13	484092.84	1.8829,0.856,0.0836,0.0711,0.0666,1.3317,0.0128,0.0893
sec_contact_schange	Round_4_Replicate_80	-189522.84	379061.68	372407.26	492072.49	1.9488,0.6636,0.0776,0.0636,0.1349,1.8644,0.0135,0.0827
sec_contact_schange	Round_4_Replicate_81	-202535.47	405086.94	386433.91	492766.38	0.9979,0.6278,0.1117,0.0769,0.2132,3.1225,0.0164,0.1005
sec_contact_schange	Round_4_Replicate_82	-181408.66	362833.32	353271.73	512761.62	1.6327,0.5385,0.0566,0.0497,0.1574,2.7559,0.0181,0.0645
sec_contact_schange	Round_4_Replicate_83	-191998.4	384012.8	376968.22	500859.91	0.8101,0.8825,0.1065,0.0475,0.0666,4.6496,0.015,0.0777
sec_contact_schange	Round_4_Replicate_84	-186682.53	373381.06	373235.13	487847.18	1.9878,0.5172,0.0697,0.0535,0.0804,1.9724,0.0129,0.0634
sec_contact_schange	Round_4_Replicate_85	-189631.13	379278.26	362225.48	498824.36	0.7853,0.3617,0.0779,0.0651,0.1916,2.8481,0.0217,0.0588
sec_contact_schange	Round_4_Replicate_86	-209663.38	419342.76	423885.26	510223.34	1.6557,0.3327,0.0921,0.0637,0.0944,5.1072,0.0137,0.0986
sec_contact_schange	Round_4_Replicate_87	-207045.06	414106.12	412967.53	475462.43	1.3061,0.3262,0.1008,0.0812,0.128,2.6982,0.0243,0.0758
sec_contact_schange	Round_4_Replicate_88	-204500.71	409017.42	407195.59	509469.19	0.703,0.3372,0.1109,0.0644,0.0645,3.8409,0.0122,0.0809
sec_contact_schange	Round_4_Replicate_89	-222169.76	444355.52	427220.16	495840.87	0.5658,0.3001,0.1156,0.1116,0.0813,1.7936,0.0191,0.0834
sec_contact_schange	Round_4_Replicate_90	-190993.24	382002.48	381681.46	487799.65	0.5435,1.1396,0.1286,0.0359,0.1517,2.2436,0.0134,0.061
sec_contact_schange	Round_4_Replicate_91	-215439.24	430894.48	429371.9	537056.38	0.7478,0.8454,0.1238,0.0524,0.1262,5.5168,0.0204,0.1225
sec_contact_schange	Round_4_Replicate_92	-206556.46	413128.92	412499.78	548289.6	0.9808,0.4706,0.0631,0.0492,0.2326,3.5891,0.0132,0.0779
sec_contact_schange	Round_4_Replicate_93	-186628.09	373272.18	366888.69	506847.8	0.7268,0.8384,0.1005,0.044,0.1223,3.7454,0.0186,0.0733
sec_contact_schange	Round_4_Replicate_94	-188114.27	376244.54	362718.03	521529.64	1.0644,0.5291,0.0619,0.0499,0.1303,3.867,0.0233,0.0663
sec_contact_schange	Round_4_Replicate_95	-199053.36	398122.72	400438.12	474565.43	0.9326,0.5857,0.115,0.0542,0.1255,2.2831,0.0281,0.0694
sec_contact_schange	Round_4_Replicate_96	-194273.68	388563.36	380646.41	507537.65	0.8765,1.1903,0.1121,0.0466,0.0782,5.4714,0.0151,0.0915
sec_contact_schange	Round_4_Replicate_97	-189720.98	379457.96	386757.0	490148.36	1.259,1.1255,0.0906,0.0432,0.0682,1.3539,0.0181,0.0743
sec_contact_schange	Round_4_Replicate_98	-194846.66	389709.32	379444.25	497916.35	0.7586,0.5811,0.1141,0.0615,0.2294,2.8612,0.0173,0.0841
sec_contact_schange	Round_4_Replicate_99	-175339.89	350695.78	345098.42	507797.82	0.7014,0.3883,0.0631,0.0405,0.0897,1.4664,0.0121,0.0436
sec_contact_schange	Round_4_Replicate_100	-194845.57	389707.14	377473.59	522946.75	1.1351,0.3916,0.0621,0.0614,0.0618,2.9821,0.0131,0.0695
