Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_4_Replicate_53	-632511.1	1265040.2	1984989.66	223834.39	9.2349,24.1158,15.4807,1.1752,0.2251,0.5053,0.265,0.3011,0.2823
bottle_schange_thr_epoch	Round_4_Replicate_54	-767606.51	1535231.02	2412148.0	171405.12	20.968,9.3431,6.287,1.7043,0.4754,0.2394,0.4049,0.4106,0.1855
bottle_schange_thr_epoch	Round_4_Replicate_55	-741279.61	1482577.22	2358187.35	178800.33	25.7136,11.3838,8.7187,2.1229,0.5226,0.2644,0.3758,0.3316,0.2853
bottle_schange_thr_epoch	Round_4_Replicate_56	-515315.15	1030648.3	1287218.59	238618.51	8.9959,24.9966,7.4868,2.9274,0.2288,0.3651,0.2608,0.1813,0.2682
bottle_schange_thr_epoch	Round_4_Replicate_57	-487393.75	974805.5	1330419.01	266121.3	14.3418,12.6795,3.8036,1.7104,0.2685,0.2227,0.0963,0.3036,0.1935
bottle_schange_thr_epoch	Round_4_Replicate_58	-553436.44	1106890.88	1560794.69	229850.86	19.2854,8.02,10.0333,1.6399,0.2882,0.3161,0.256,0.2109,0.2632
bottle_schange_thr_epoch	Round_4_Replicate_59	-526635.17	1053288.34	1302768.22	239843.3	11.1473,13.3753,12.2133,2.9333,0.2268,0.4525,0.1049,0.2756,0.303
bottle_schange_thr_epoch	Round_4_Replicate_60	-572850.14	1145718.28	1428588.01	234437.91	7.2626,19.8868,5.8706,1.2504,0.4912,0.5291,0.1313,0.1536,0.2972
bottle_schange_thr_epoch	Round_4_Replicate_61	-440231.19	880480.38	1140142.72	272633.93	8.3226,8.1716,10.3639,1.4901,0.1995,0.1946,0.2117,0.1348,0.1943
bottle_schange_thr_epoch	Round_4_Replicate_62	-497016.1	994050.2	1261875.23	265126.11	7.1659,15.9666,5.1446,1.0141,0.2452,0.4475,0.1419,0.2053,0.2049
bottle_schange_thr_epoch	Round_4_Replicate_63	-487721.61	975461.22	1257348.72	264105.85	8.2695,12.7417,8.8092,0.9827,0.2355,0.242,0.1674,0.174,0.1783
bottle_schange_thr_epoch	Round_4_Replicate_64	-426812.39	853642.78	1038943.76	298157.36	11.9682,18.6231,3.1392,0.91,0.3023,0.1697,0.1365,0.1063,0.1582
bottle_schange_thr_epoch	Round_4_Replicate_65	-544780.15	1089578.3	1629340.1	227470.7	12.649,10.8475,8.7674,1.9607,0.2022,0.1332,0.4244,0.2006,0.1754
bottle_schange_thr_epoch	Round_4_Replicate_66	-571129.29	1142276.58	1684961.1	219346.06	6.7218,8.5676,4.8543,2.802,0.3439,0.2506,0.407,0.1825,0.2606
bottle_schange_thr_epoch	Round_4_Replicate_67	-596013.12	1192044.24	1639558.46	208784.93	16.7264,11.6416,10.3697,1.1254,0.2476,0.5812,0.3858,0.203,0.2292
bottle_schange_thr_epoch	Round_4_Replicate_68	-551749.42	1103516.84	1442063.55	230004.08	17.0083,10.8561,3.3493,1.5638,0.3884,0.4771,0.3297,0.109,0.2832
bottle_schange_thr_epoch	Round_4_Replicate_69	-653689.48	1307396.96	2057382.69	197513.62	9.1719,16.0899,3.8697,3.2576,0.4114,0.3305,0.3858,0.355,0.2944
bottle_schange_thr_epoch	Round_4_Replicate_70	-644287.54	1288593.08	1778848.96	220334.5	7.7805,10.0593,3.7184,0.8545,0.4224,0.447,0.217,0.2892,0.1531
bottle_schange_thr_epoch	Round_4_Replicate_71	-573463.64	1146945.28	1439960.5	246766.98	6.6042,11.645,11.6927,0.9665,0.423,0.3135,0.1358,0.1131,0.2498
bottle_schange_thr_epoch	Round_4_Replicate_72	-570258.77	1140535.54	1617915.84	230863.49	16.0473,19.024,4.4465,1.0343,0.2906,0.2769,0.2659,0.2688,0.1639
bottle_schange_thr_epoch	Round_4_Replicate_73	-739676.59	1479371.18	1857418.97	204313.92	13.1571,17.0805,7.9022,0.841,0.7775,0.5392,0.1621,0.1551,0.261
bottle_schange_thr_epoch	Round_4_Replicate_74	-529080.81	1058179.62	1425312.78	228785.05	18.324,18.7205,6.3417,3.1955,0.2817,0.3135,0.2958,0.2014,0.2883
bottle_schange_thr_epoch	Round_4_Replicate_75	-479129.09	958276.18	1206215.45	251441.71	9.5352,24.4653,13.8122,2.0085,0.2159,0.3488,0.1676,0.1966,0.2605
bottle_schange_thr_epoch	Round_4_Replicate_76	-640935.79	1281889.58	1677634.55	208108.48	13.1001,16.0955,5.6934,2.2856,0.4763,0.5545,0.2236,0.1456,0.2323
bottle_schange_thr_epoch	Round_4_Replicate_77	-597079.82	1194177.64	1585489.13	229090.09	7.2478,27.0135,17.2967,2.4495,0.3701,0.363,0.1137,0.1409,0.2167
bottle_schange_thr_epoch	Round_4_Replicate_78	-460087.37	920192.74	1173599.48	255753.61	12.0917,16.3465,6.2604,1.814,0.2081,0.2321,0.1713,0.2505,0.1804
bottle_schange_thr_epoch	Round_4_Replicate_79	-613062.92	1226143.84	1602164.94	222629.98	7.6535,19.3838,3.4849,1.5889,0.7233,0.4593,0.1695,0.1505,0.3288
bottle_schange_thr_epoch	Round_4_Replicate_80	-507364.96	1014747.92	1154567.02	250470.68	12.8683,8.7465,11.7316,2.9192,0.2007,0.4753,0.1247,0.2016,0.2727
bottle_schange_thr_epoch	Round_4_Replicate_81	-497989.17	995996.34	1176762.06	251321.31	9.7062,11.3771,3.3226,1.5372,0.4618,0.3612,0.1785,0.1024,0.243
bottle_schange_thr_epoch	Round_4_Replicate_82	-635435.76	1270889.52	1886853.55	198411.55	12.4084,24.6556,16.1216,1.1086,0.2192,0.4445,0.4187,0.2738,0.2065
bottle_schange_thr_epoch	Round_4_Replicate_83	-482236.43	964490.86	1225587.86	241517.31	16.6424,22.7666,14.3023,2.8281,0.2615,0.3053,0.2712,0.0919,0.3012
bottle_schange_thr_epoch	Round_4_Replicate_84	-465337.85	930693.7	1182745.68	262571.18	8.0497,17.5608,7.1747,2.7932,0.3348,0.2228,0.1065,0.1731,0.2708
bottle_schange_thr_epoch	Round_4_Replicate_85	-435655.44	871328.88	1105256.23	278938.25	13.1792,13.4825,5.1811,2.9955,0.2658,0.2291,0.1612,0.1251,0.2674
bottle_schange_thr_epoch	Round_4_Replicate_86	-499452.17	998922.34	1231669.95	262382.99	8.9629,8.6501,6.6516,0.8649,0.2962,0.2891,0.1543,0.1476,0.1793
bottle_schange_thr_epoch	Round_4_Replicate_87	-669981.21	1339980.42	1804272.43	205317.28	12.4384,6.3727,8.4018,1.5761,0.5038,0.25,0.2118,0.2503,0.2208
bottle_schange_thr_epoch	Round_4_Replicate_88	-595627.15	1191272.3	1546221.97	199913.6	24.4558,23.9876,5.1438,2.624,0.3519,0.3428,0.2612,0.326,0.1996
bottle_schange_thr_epoch	Round_4_Replicate_89	-630318.52	1260655.04	1850526.84	197659.62	13.7975,21.0947,8.9372,2.7712,0.2355,0.4318,0.3399,0.4013,0.2737
bottle_schange_thr_epoch	Round_4_Replicate_90	-668681.41	1337380.82	1935549.36	204971.73	11.6661,11.6173,14.0704,2.064,0.4157,0.1683,0.3864,0.132,0.2513
bottle_schange_thr_epoch	Round_4_Replicate_91	-614022.56	1228063.12	1694773.16	208285.96	8.3585,13.8041,5.7865,2.4734,0.4429,0.1591,0.2509,0.3007,0.1914
bottle_schange_thr_epoch	Round_4_Replicate_92	-572226.13	1144470.26	1667330.17	222161.88	18.4236,23.8652,9.5519,1.5897,0.2054,0.3988,0.3187,0.2971,0.2406
bottle_schange_thr_epoch	Round_4_Replicate_93	-494566.34	989150.68	1192330.26	262935.5	19.3169,18.8874,4.5895,0.8523,0.258,0.5643,0.1606,0.1672,0.1981
bottle_schange_thr_epoch	Round_4_Replicate_94	-584643.18	1169304.36	1728823.11	195347.68	20.6824,25.6235,18.8706,2.9211,0.195,0.1715,0.4486,0.3079,0.2001
bottle_schange_thr_epoch	Round_4_Replicate_95	-667123.46	1334264.92	2114715.32	206733.64	6.6373,21.3585,8.878,1.2609,0.3631,0.4849,0.3535,0.2435,0.3073
bottle_schange_thr_epoch	Round_4_Replicate_96	-455794.16	911606.32	1149642.05	284069.52	11.649,10.3015,7.1388,1.1267,0.2758,0.2238,0.1192,0.1271,0.2103
bottle_schange_thr_epoch	Round_4_Replicate_97	-694671.93	1389361.86	2098201.87	208594.04	21.9314,8.9851,2.7499,1.4246,0.7628,0.5196,0.2299,0.2496,0.3283
bottle_schange_thr_epoch	Round_4_Replicate_98	-544250.12	1088518.24	1568406.28	246175.52	11.4164,26.5654,4.954,0.8619,0.2332,0.2669,0.2823,0.224,0.163
bottle_schange_thr_epoch	Round_4_Replicate_99	-581331.87	1162681.74	1541107.76	230031.66	8.6579,16.4484,4.8979,1.7889,0.5839,0.313,0.1773,0.1524,0.3025
bottle_schange_thr_epoch	Round_4_Replicate_100	-511390.92	1022799.84	1344043.19	246626.34	19.0072,25.8096,10.0445,2.4826,0.3848,0.2398,0.1889,0.1013,0.3126
