Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_4_Replicate_54	-612090.38	1224198.76	2011820.97	204046.76	9.3191,22.0625,11.4151,4.9259,0.112,0.1231,0.8584,0.1518,0.1846
bottle_schange_thr_epoch	Round_4_Replicate_55	-489979.11	979976.22	1405619.63	243046.13	7.0253,18.6844,9.6883,5.24,0.1756,0.1466,0.4221,0.155,0.2252
bottle_schange_thr_epoch	Round_4_Replicate_56	-425013.61	850045.22	1073535.93	258628.24	2.7358,22.3979,6.6972,9.7252,0.1986,0.0872,0.2207,0.2166,0.1547
bottle_schange_thr_epoch	Round_4_Replicate_57	-563921.73	1127861.46	1679169.58	202542.43	9.5157,21.2948,9.8025,5.8212,0.1077,0.1065,0.7448,0.1786,0.1467
bottle_schange_thr_epoch	Round_4_Replicate_58	-551068.0	1102154.0	1680764.36	207427.72	9.1236,23.0798,4.6754,6.6375,0.1395,0.0851,0.8424,0.0633,0.1453
bottle_schange_thr_epoch	Round_4_Replicate_59	-376495.4	753008.8	902983.31	316834.42	5.7879,18.4788,17.7285,11.5601,0.116,0.1304,0.1827,0.0837,0.2278
bottle_schange_thr_epoch	Round_4_Replicate_60	-732506.67	1465031.34	2709280.06	194591.12	3.6527,17.0835,11.3317,4.423,0.1586,0.1777,0.8427,0.2377,0.2281
bottle_schange_thr_epoch	Round_4_Replicate_61	-465963.88	931945.76	1286375.82	242190.25	4.9518,23.458,15.1883,5.5222,0.1534,0.1167,0.427,0.1353,0.1852
bottle_schange_thr_epoch	Round_4_Replicate_62	-523961.3	1047940.6	1608285.09	236177.68	5.0618,26.089,16.2277,10.0269,0.1893,0.1273,0.4394,0.171,0.2651
bottle_schange_thr_epoch	Round_4_Replicate_63	-508271.96	1016561.92	1334048.23	227251.41	3.8065,12.3416,5.9394,7.3474,0.2322,0.1477,0.3145,0.2493,0.1864
bottle_schange_thr_epoch	Round_4_Replicate_64	-384336.94	768691.88	993451.7	271913.61	5.6936,26.7186,15.6979,9.1878,0.0979,0.0632,0.3493,0.1297,0.1269
bottle_schange_thr_epoch	Round_4_Replicate_65	-511586.06	1023190.12	1437131.57	222386.15	5.6138,22.9178,12.4521,4.6978,0.168,0.1458,0.5006,0.1571,0.1917
bottle_schange_thr_epoch	Round_4_Replicate_66	-376511.23	753040.46	904927.71	286186.59	3.3163,22.7658,12.5131,5.0656,0.1829,0.1029,0.2,0.0986,0.1693
bottle_schange_thr_epoch	Round_4_Replicate_67	-389832.12	779682.24	969941.76	283207.42	6.2804,26.5378,16.3143,3.5071,0.1428,0.1542,0.2544,0.0958,0.2017
bottle_schange_thr_epoch	Round_4_Replicate_68	-537437.73	1074893.46	1545601.23	228837.62	8.3696,14.2367,11.9281,5.6194,0.0877,0.1129,0.7118,0.0795,0.1543
bottle_schange_thr_epoch	Round_4_Replicate_69	-569497.69	1139013.38	1728862.83	202697.57	9.0216,23.4072,9.6913,3.7659,0.1367,0.1415,0.7684,0.1258,0.1749
bottle_schange_thr_epoch	Round_4_Replicate_70	-507544.71	1015107.42	1544203.18	234631.48	4.8311,16.7016,10.6595,3.6389,0.1108,0.0832,0.5491,0.1842,0.1332
bottle_schange_thr_epoch	Round_4_Replicate_71	-514670.13	1029358.26	1252007.18	242569.59	6.306,18.8711,13.2144,9.446,0.0809,0.1289,0.4116,0.2034,0.1475
bottle_schange_thr_epoch	Round_4_Replicate_72	-359677.88	719373.76	889221.45	301940.12	2.4427,13.9588,5.7265,4.419,0.1609,0.0736,0.2517,0.0794,0.1281
bottle_schange_thr_epoch	Round_4_Replicate_73	-451619.82	903257.64	1151911.66	253658.54	5.7411,21.6303,15.7596,9.7693,0.2117,0.0716,0.3245,0.0801,0.1668
bottle_schange_thr_epoch	Round_4_Replicate_74	-566624.69	1133267.38	1846779.98	225638.83	2.9222,18.3267,17.443,11.4598,0.1275,0.0588,0.7346,0.0729,0.1339
bottle_schange_thr_epoch	Round_4_Replicate_75	-378619.75	757257.5	952029.03	291484.59	3.247,22.2009,12.4135,4.5049,0.0813,0.0843,0.2345,0.2033,0.1223
bottle_schange_thr_epoch	Round_4_Replicate_76	-565428.09	1130874.18	1623362.79	202338.22	7.0554,16.9813,6.6399,10.3982,0.2365,0.1451,0.4741,0.2799,0.2141
bottle_schange_thr_epoch	Round_4_Replicate_77	-521945.71	1043909.42	1571570.49	239142.67	2.5833,26.0633,7.0254,3.6236,0.1596,0.1006,0.4811,0.1852,0.1459
bottle_schange_thr_epoch	Round_4_Replicate_78	-461764.62	923547.24	1252114.95	241164.7	9.4083,18.2697,7.2723,6.6637,0.1056,0.0876,0.4364,0.2239,0.1337
bottle_schange_thr_epoch	Round_4_Replicate_79	-603780.87	1207579.74	1959978.78	202784.59	4.5679,17.1066,7.634,4.6812,0.2052,0.1265,0.6549,0.2131,0.1879
bottle_schange_thr_epoch	Round_4_Replicate_80	-374444.4	748906.8	900625.57	284648.87	3.8933,23.8945,8.8397,4.1183,0.1461,0.1147,0.2381,0.1178,0.154
bottle_schange_thr_epoch	Round_4_Replicate_81	-622211.86	1244441.72	1757101.38	222698.67	3.6533,19.0705,12.4998,5.9719,0.0679,0.1218,0.5877,0.25,0.1294
bottle_schange_thr_epoch	Round_4_Replicate_82	-470821.27	941660.54	1212207.53	236340.61	5.086,16.4012,10.4135,8.4561,0.1844,0.1398,0.3033,0.2166,0.1952
bottle_schange_thr_epoch	Round_4_Replicate_83	-488098.72	976215.44	1254495.84	227066.01	5.4086,19.6656,17.1802,13.5485,0.1476,0.118,0.4863,0.0998,0.1739
bottle_schange_thr_epoch	Round_4_Replicate_84	-404172.27	808362.54	996167.86	281420.16	2.6504,18.4106,5.7662,7.2224,0.1929,0.1213,0.2442,0.114,0.1843
bottle_schange_thr_epoch	Round_4_Replicate_85	-313565.47	627148.94	733271.27	325702.63	7.5139,17.9433,7.6961,10.9961,0.0891,0.0644,0.2052,0.107,0.126
bottle_schange_thr_epoch	Round_4_Replicate_86	-407585.12	815188.24	1084263.61	293511.81	6.5459,21.684,11.307,11.8721,0.0987,0.0848,0.2197,0.2319,0.1746
bottle_schange_thr_epoch	Round_4_Replicate_87	-423498.64	847015.28	1071643.41	264378.24	2.5537,21.9248,17.2791,6.3187,0.132,0.1081,0.3242,0.1248,0.1574
bottle_schange_thr_epoch	Round_4_Replicate_88	-369482.16	738982.32	904491.25	309765.74	5.6338,12.0004,5.0803,6.1742,0.1184,0.0986,0.284,0.07,0.1566
bottle_schange_thr_epoch	Round_4_Replicate_89	-602069.04	1204156.08	1925055.02	193002.95	6.3053,24.1834,16.8403,7.3876,0.1469,0.1145,0.7891,0.1673,0.1877
bottle_schange_thr_epoch	Round_4_Replicate_90	-595819.31	1191656.62	1473627.18	223257.94	3.1844,20.7382,7.9218,12.2788,0.1048,0.1381,0.4525,0.2237,0.1442
bottle_schange_thr_epoch	Round_4_Replicate_91	-358201.25	716420.5	880750.3	303469.73	4.6051,20.8817,12.0411,4.6438,0.102,0.0984,0.2688,0.0926,0.1505
bottle_schange_thr_epoch	Round_4_Replicate_92	-481970.76	963959.52	1285243.5	238298.98	3.043,15.9973,13.048,7.6247,0.1433,0.1155,0.3694,0.2062,0.1639
bottle_schange_thr_epoch	Round_4_Replicate_93	-485013.7	970045.4	1224850.44	244006.52	8.8182,21.7451,17.9269,5.4041,0.082,0.1344,0.5318,0.0893,0.155
bottle_schange_thr_epoch	Round_4_Replicate_94	-492596.39	985210.78	1388214.53	234341.95	5.784,13.1646,11.8454,4.8748,0.1706,0.1393,0.4889,0.1113,0.1992
bottle_schange_thr_epoch	Round_4_Replicate_95	-324914.36	649846.72	786037.76	323620.89	2.3193,19.4518,11.3585,5.4935,0.1055,0.0718,0.2181,0.0789,0.1287
bottle_schange_thr_epoch	Round_4_Replicate_96	-423886.18	847790.36	1138747.6	264395.74	7.6599,19.0366,9.1606,6.7164,0.1627,0.1087,0.3673,0.0997,0.1946
bottle_schange_thr_epoch	Round_4_Replicate_97	-373610.04	747238.08	833715.77	287621.51	3.4571,18.2884,15.6704,7.8788,0.1148,0.1187,0.1904,0.1248,0.1461
bottle_schange_thr_epoch	Round_4_Replicate_98	-637507.97	1275033.94	2065621.38	207039.88	2.5261,14.3916,10.8344,5.4513,0.1344,0.1075,0.7211,0.1739,0.1404
bottle_schange_thr_epoch	Round_4_Replicate_99	-297400.42	594818.84	654372.3	330390.63	6.5716,17.8658,10.5832,4.7934,0.0922,0.0877,0.1822,0.0659,0.1244
bottle_schange_thr_epoch	Round_4_Replicate_100	-506617.43	1013252.86	1379294.05	222862.79	8.2293,20.1771,6.878,5.9251,0.1785,0.1451,0.4732,0.1839,0.1866
