Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, T1, T2, T3)
bottle_schange_thr_epoch	Round_4_Replicate_53	-412930.27	825878.54	933587.87	325498.2	3.73,6.5413,0.7261,20.8354,0.664,0.1061,0.036,0.0825,0.2202
bottle_schange_thr_epoch	Round_4_Replicate_54	-463312.9	926643.8	965710.79	301407.44	1.8653,9.6149,1.5484,14.6672,0.206,0.1453,0.1309,0.1387,0.1587
bottle_schange_thr_epoch	Round_4_Replicate_55	-598096.29	1196210.58	1159270.66	299044.17	2.5441,13.4996,0.4039,7.6769,0.8171,0.2577,0.0659,0.0826,0.1279
bottle_schange_thr_epoch	Round_4_Replicate_56	-779579.28	1559176.56	1661913.39	267411.65	2.2251,16.4594,0.6472,9.1608,0.3765,0.3739,0.0364,0.2433,0.1547
bottle_schange_thr_epoch	Round_4_Replicate_57	-676574.46	1353166.92	1431862.79	237882.23	3.5686,8.1078,1.0437,13.984,0.7645,0.4733,0.081,0.117,0.2959
bottle_schange_thr_epoch	Round_4_Replicate_58	-692970.09	1385958.18	1384776.44	277885.58	1.2976,5.6513,1.2057,15.8862,0.2103,0.3281,0.0796,0.1718,0.1825
bottle_schange_thr_epoch	Round_4_Replicate_59	-585054.34	1170126.68	1244128.7	260503.39	1.8649,15.2274,1.322,9.8761,0.5042,0.3849,0.0866,0.1081,0.2852
bottle_schange_thr_epoch	Round_4_Replicate_60	-729449.36	1458916.72	2330797.89	270771.36	2.7082,7.107,0.7572,11.9523,0.5745,0.1447,0.1118,0.339,0.2259
bottle_schange_thr_epoch	Round_4_Replicate_61	-823782.51	1647583.02	1809759.09	242439.61	2.6999,16.5376,0.6774,21.2209,0.6137,0.2988,0.0386,0.2916,0.161
bottle_schange_thr_epoch	Round_4_Replicate_62	-612987.67	1225993.34	1268108.42	256774.59	1.2972,5.6682,1.3959,26.1899,0.5685,0.3625,0.0471,0.1001,0.2766
bottle_schange_thr_epoch	Round_4_Replicate_63	-561080.85	1122179.7	1354731.51	320124.68	1.9038,8.9461,0.536,17.5259,0.4952,0.1662,0.0414,0.1231,0.2279
bottle_schange_thr_epoch	Round_4_Replicate_64	-691471.68	1382961.36	1344706.55	259465.8	3.6071,24.5615,1.4015,20.3556,0.3157,0.4689,0.0814,0.1099,0.2387
bottle_schange_thr_epoch	Round_4_Replicate_65	-682596.38	1365210.76	1727111.67	279453.1	2.4508,23.7275,0.5518,14.0629,0.8621,0.1365,0.0352,0.2828,0.1524
bottle_schange_thr_epoch	Round_4_Replicate_66	-456715.11	913448.22	1172221.99	343080.06	3.4209,19.1528,0.7124,4.6974,0.3327,0.1173,0.0907,0.1464,0.1736
bottle_schange_thr_epoch	Round_4_Replicate_67	-832936.0	1665890.0	1870665.92	220382.83	1.4414,6.0794,1.5808,15.0835,0.3845,0.4687,0.0613,0.2834,0.1398
bottle_schange_thr_epoch	Round_4_Replicate_68	-345350.61	690719.22	791701.5	351616.33	1.166,8.1191,1.2858,9.9325,0.3215,0.0985,0.0661,0.0671,0.1879
bottle_schange_thr_epoch	Round_4_Replicate_69	-422096.87	844211.74	1071143.76	312783.61	1.556,17.7957,1.468,9.0879,0.311,0.1063,0.1044,0.1737,0.1887
bottle_schange_thr_epoch	Round_4_Replicate_70	-451918.15	903854.3	903147.87	327999.53	1.401,12.044,0.528,14.2319,0.5692,0.1488,0.0373,0.0823,0.1684
bottle_schange_thr_epoch	Round_4_Replicate_71	-710730.27	1421478.54	1503465.99	238074.94	1.3397,15.8196,0.9839,20.2406,0.7529,0.2697,0.1132,0.1797,0.1571
bottle_schange_thr_epoch	Round_4_Replicate_72	-678617.23	1357252.46	1484366.26	225239.16	1.9835,6.3659,1.534,17.5575,0.5181,0.2955,0.1486,0.2292,0.1951
bottle_schange_thr_epoch	Round_4_Replicate_73	-739875.73	1479769.46	1870353.07	271916.46	1.6778,20.2018,0.6537,6.5892,0.473,0.2264,0.03,0.3331,0.1463
bottle_schange_thr_epoch	Round_4_Replicate_74	-882829.94	1765677.88	2083500.7	266804.58	2.3152,9.3951,0.6135,7.9083,0.2822,0.4256,0.0873,0.2355,0.1718
bottle_schange_thr_epoch	Round_4_Replicate_75	-484505.8	969029.6	951170.87	306051.34	1.5629,5.62,0.7144,9.756,0.4672,0.2084,0.0842,0.073,0.1653
bottle_schange_thr_epoch	Round_4_Replicate_76	-698440.31	1396898.62	2050545.02	308547.08	1.922,13.9824,0.596,12.1713,0.3246,0.0964,0.1155,0.2928,0.1463
bottle_schange_thr_epoch	Round_4_Replicate_77	-471446.9	942911.8	1129793.43	301150.8	4.397,8.2093,0.8532,11.6193,0.5192,0.1383,0.0757,0.1612,0.2084
bottle_schange_thr_epoch	Round_4_Replicate_78	-937517.69	1875053.38	2143393.43	270035.05	1.9229,6.0955,0.613,21.8635,0.2362,0.3446,0.0385,0.2477,0.1641
bottle_schange_thr_epoch	Round_4_Replicate_79	-850783.27	1701584.54	1937332.37	274546.97	1.2552,14.1564,0.5303,23.3712,0.3194,0.2441,0.0803,0.2156,0.1472
bottle_schange_thr_epoch	Round_4_Replicate_80	-568993.06	1138004.12	1404241.32	245205.3	4.3032,5.3065,1.1627,14.0352,0.8358,0.1334,0.0781,0.3221,0.1835
bottle_schange_thr_epoch	Round_4_Replicate_81	-775605.73	1551229.46	1702742.74	263276.09	3.9476,13.378,0.5268,8.3648,0.5134,0.3239,0.0986,0.2135,0.1465
bottle_schange_thr_epoch	Round_4_Replicate_82	-795696.29	1591410.58	1739472.11	246478.66	2.8664,16.5146,0.5765,6.2433,0.812,0.2752,0.1038,0.2779,0.1005
bottle_schange_thr_epoch	Round_4_Replicate_83	-612320.93	1224659.86	1333047.81	240330.4	1.6031,13.6139,1.3679,19.1042,0.6396,0.214,0.0988,0.2147,0.1804
bottle_schange_thr_epoch	Round_4_Replicate_84	-433002.0	866022.0	902969.82	319345.48	1.6846,8.4316,0.6157,13.1548,0.7132,0.1253,0.0405,0.0978,0.1757
bottle_schange_thr_epoch	Round_4_Replicate_85	-433418.22	866854.44	977102.59	324840.26	3.0455,19.1209,1.2739,16.6534,0.2136,0.1171,0.0838,0.1615,0.1769
bottle_schange_thr_epoch	Round_4_Replicate_86	-704573.67	1409165.34	1343533.49	281441.55	4.1515,6.9786,0.4835,22.5102,0.4491,0.3225,0.0935,0.0886,0.1329
bottle_schange_thr_epoch	Round_4_Replicate_87	-508913.21	1017844.42	1057028.45	301234.95	2.3415,16.0329,0.9235,6.7157,0.2938,0.2237,0.1144,0.1202,0.1749
bottle_schange_thr_epoch	Round_4_Replicate_88	-715191.01	1430400.02	1381148.04	275283.46	3.0339,6.7555,0.7079,21.2366,0.4131,0.4252,0.0485,0.1088,0.1681
bottle_schange_thr_epoch	Round_4_Replicate_89	-478629.11	957276.22	1044074.09	309402.2	3.9327,18.819,0.8422,20.6511,0.3936,0.1503,0.0449,0.1523,0.1994
bottle_schange_thr_epoch	Round_4_Replicate_90	-386593.53	773205.06	835821.06	341122.48	2.2838,5.511,0.7793,4.2692,0.302,0.1106,0.0456,0.1641,0.1189
bottle_schange_thr_epoch	Round_4_Replicate_91	-516105.82	1032229.64	1043423.5	284868.0	1.5819,9.9695,1.0143,23.3367,0.5035,0.2029,0.0491,0.1245,0.1977
bottle_schange_thr_epoch	Round_4_Replicate_92	-495112.92	990243.84	964482.81	322343.58	3.8969,17.6238,0.6674,6.4163,0.3858,0.2712,0.0276,0.0863,0.189
bottle_schange_thr_epoch	Round_4_Replicate_93	-524373.51	1048765.02	1167731.1	271961.11	1.466,8.4447,1.0522,14.6465,0.5803,0.167,0.0554,0.2184,0.1912
bottle_schange_thr_epoch	Round_4_Replicate_94	-799314.83	1598647.66	1735211.45	228550.08	1.2853,5.8637,0.8666,11.1698,0.7899,0.443,0.0326,0.2938,0.1901
bottle_schange_thr_epoch	Round_4_Replicate_95	-698979.54	1397977.08	1371560.03	269306.69	4.5401,11.4547,0.5234,13.1494,0.6161,0.3865,0.0831,0.1099,0.1806
bottle_schange_thr_epoch	Round_4_Replicate_96	-758833.24	1517684.48	1574774.78	236709.59	3.8171,15.1614,0.6979,12.0903,0.7657,0.3739,0.1206,0.1967,0.17
bottle_schange_thr_epoch	Round_4_Replicate_97	-462810.83	925639.66	1180095.79	286049.81	2.1431,9.8789,1.274,11.2526,0.4846,0.1089,0.1097,0.2075,0.1945
bottle_schange_thr_epoch	Round_4_Replicate_98	-899593.12	1799204.24	2294146.71	280486.89	1.297,6.8137,0.4568,9.4656,0.2574,0.1802,0.1613,0.2349,0.103
bottle_schange_thr_epoch	Round_4_Replicate_99	-497709.76	995437.52	1318374.97	312042.18	4.0101,19.3281,0.8243,4.2251,0.4647,0.1488,0.0843,0.1864,0.2005
bottle_schange_thr_epoch	Round_4_Replicate_100	-759824.95	1519667.9	1677679.5	234461.5	4.5719,11.6333,0.8219,5.4756,0.569,0.4565,0.1149,0.2821,0.16
