Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, m12, m21, T1, T2)
sec_contact_bottle_schange	Round_4_Replicate_50	-281686.12	563392.24	513562.13	420779.1	0.2743,1.9256,0.2042,5.0901,0.1605,0.268,4.3153,0.1645,0.2417,0.8634
sec_contact_bottle_schange	Round_4_Replicate_51	-378890.39	757800.78	708572.53	374514.84	0.6684,1.4885,0.1982,3.9853,0.1518,0.4299,5.1275,0.1409,0.1121,0.5071
sec_contact_bottle_schange	Round_4_Replicate_52	-321496.04	643012.08	578285.4	457673.67	0.7574,1.9313,0.293,2.4115,0.1397,0.3543,4.7386,0.2117,0.2848,1.173
sec_contact_bottle_schange	Round_4_Replicate_53	-295307.66	590635.32	577648.25	365888.98	0.5292,2.4157,0.1404,5.6594,0.234,0.3169,3.7714,0.2293,0.3317,1.1265
sec_contact_bottle_schange	Round_4_Replicate_54	-315881.5	631783.0	582104.47	491599.69	0.2429,1.2163,0.1802,2.3262,0.1056,0.2757,6.5607,0.1538,0.1923,0.5481
sec_contact_bottle_schange	Round_4_Replicate_55	-342308.92	684637.84	843946.07	461810.54	0.3321,2.7262,0.1162,5.3646,0.2202,0.1901,5.3137,0.3204,0.1054,0.8865
sec_contact_bottle_schange	Round_4_Replicate_56	-306768.75	613557.5	544952.09	407015.49	0.2507,3.8221,0.2466,3.1528,0.1686,0.3578,3.7644,0.1366,0.1188,0.9226
sec_contact_bottle_schange	Round_4_Replicate_57	-322190.79	644401.58	602419.65	406246.26	0.4555,2.0936,0.1212,2.1178,0.1569,0.3126,5.3618,0.1043,0.2217,0.3477
sec_contact_bottle_schange	Round_4_Replicate_58	-269806.33	539632.66	512412.45	471973.92	0.229,1.4447,0.1911,5.0718,0.1458,0.1926,5.2881,0.3467,0.2463,0.6812
sec_contact_bottle_schange	Round_4_Replicate_59	-293247.07	586514.14	539533.85	475549.32	0.4558,2.0221,0.1414,2.3077,0.1589,0.261,4.6033,0.1883,0.1502,0.7236
sec_contact_bottle_schange	Round_4_Replicate_60	-364246.09	728512.18	694622.34	522028.1	0.2982,1.163,0.0931,5.0886,0.1585,0.1869,3.124,0.412,0.1477,1.1921
sec_contact_bottle_schange	Round_4_Replicate_61	-250083.71	500187.42	456408.29	396710.72	0.3155,4.1748,0.4213,6.6606,0.1599,0.2271,4.5671,0.2268,0.1776,0.5668
sec_contact_bottle_schange	Round_4_Replicate_62	-370983.23	741986.46	665448.32	333447.02	0.2991,2.8231,0.1376,6.0509,0.207,0.3793,3.6579,0.1359,0.2219,0.3955
sec_contact_bottle_schange	Round_4_Replicate_63	-308872.45	617764.9	563100.93	501494.74	0.4433,3.6377,0.194,3.5971,0.1267,0.2738,5.1393,0.1569,0.1624,1.2028
sec_contact_bottle_schange	Round_4_Replicate_64	-290800.02	581620.04	571529.32	649301.1	0.2261,3.3818,0.1674,3.4645,0.077,0.1446,10.1558,0.1423,0.1798,0.634
sec_contact_bottle_schange	Round_4_Replicate_65	-317330.11	634680.22	575578.79	371494.56	0.7823,3.2261,0.1797,2.8504,0.2203,0.4272,3.4292,0.1852,0.1775,1.1163
sec_contact_bottle_schange	Round_4_Replicate_66	-290527.92	581075.84	535258.02	396824.57	0.4755,2.5079,0.1649,3.0364,0.2245,0.3006,3.3248,0.164,0.2291,0.8111
sec_contact_bottle_schange	Round_4_Replicate_67	-314148.96	628317.92	591657.06	456225.96	0.2913,3.3793,0.1167,3.0571,0.194,0.2503,3.5048,0.2637,0.2429,1.0973
sec_contact_bottle_schange	Round_4_Replicate_68	-274703.94	549427.88	518198.44	415626.29	0.3327,4.252,0.1505,7.7914,0.1721,0.243,4.6333,0.1495,0.1181,0.8708
sec_contact_bottle_schange	Round_4_Replicate_69	-261741.6	523503.2	473993.81	400803.89	0.2761,1.3925,0.4172,3.1099,0.1913,0.2614,3.6566,0.2094,0.29,0.5368
sec_contact_bottle_schange	Round_4_Replicate_70	-359939.63	719899.26	884063.19	394111.05	0.3554,1.5133,0.2729,2.4029,0.2202,0.3515,5.1811,0.1062,0.1089,0.5243
sec_contact_bottle_schange	Round_4_Replicate_71	-256442.51	512905.02	471692.72	401307.0	0.3627,1.929,0.2029,4.1091,0.1768,0.2212,4.4875,0.2252,0.2988,0.4355
sec_contact_bottle_schange	Round_4_Replicate_72	-287495.68	575011.36	544654.97	476468.6	0.6564,2.1128,0.1582,6.4617,0.1086,0.2145,6.8363,0.1299,0.3466,0.8153
sec_contact_bottle_schange	Round_4_Replicate_73	-274571.53	549163.06	503603.3	446585.09	0.2022,1.7981,0.1866,5.3322,0.1267,0.2124,5.2693,0.3904,0.298,0.6089
sec_contact_bottle_schange	Round_4_Replicate_74	-293608.53	587237.06	555994.9	536211.43	0.7261,4.3343,0.1207,4.1133,0.125,0.194,5.7854,0.3619,0.1829,0.9294
sec_contact_bottle_schange	Round_4_Replicate_75	-285539.49	571098.98	538219.03	425127.05	0.2372,3.3025,0.1676,3.4805,0.2238,0.2272,3.2706,0.2113,0.1409,0.719
sec_contact_bottle_schange	Round_4_Replicate_76	-309216.68	618453.36	564984.84	482162.86	0.4945,1.3926,0.3049,1.9585,0.1573,0.2394,3.1357,0.2445,0.072,0.6332
sec_contact_bottle_schange	Round_4_Replicate_77	-296989.1	593998.2	553631.98	506746.75	0.633,3.2332,0.171,6.4168,0.1284,0.2195,5.2895,0.3875,0.139,1.2503
sec_contact_bottle_schange	Round_4_Replicate_78	-304786.21	609592.42	555472.54	376299.43	0.3844,3.49,0.3367,2.1924,0.1558,0.2685,2.7725,0.1177,0.3578,0.3552
sec_contact_bottle_schange	Round_4_Replicate_79	-229492.57	459005.14	417055.84	386289.11	0.2799,1.7476,0.2792,5.1625,0.2185,0.1608,3.3653,0.2478,0.3108,0.3119
sec_contact_bottle_schange	Round_4_Replicate_80	-290878.46	581776.92	544843.19	449136.07	0.3855,4.4135,0.3598,5.9446,0.1551,0.256,4.5531,0.2263,0.1234,1.2267
sec_contact_bottle_schange	Round_4_Replicate_81	-305081.38	610182.76	606765.72	402904.29	0.2136,2.1927,0.3223,3.537,0.2483,0.2738,3.2392,0.4347,0.2408,1.2084
sec_contact_bottle_schange	Round_4_Replicate_82	-280963.16	561946.32	510425.87	430618.4	0.4961,2.2141,0.34,2.668,0.1779,0.2576,3.5057,0.1552,0.2029,0.6836
sec_contact_bottle_schange	Round_4_Replicate_83	-287057.47	574134.94	526212.92	378650.1	0.4226,3.0014,0.3423,5.2362,0.2054,0.3212,3.409,0.1161,0.1717,1.0987
sec_contact_bottle_schange	Round_4_Replicate_84	-389134.06	778288.12	687167.38	362939.39	0.2929,2.7557,0.1656,3.4669,0.1757,0.4362,3.4587,0.1251,0.1165,0.4085
sec_contact_bottle_schange	Round_4_Replicate_85	-284904.81	569829.62	533439.99	390817.41	0.4257,3.9719,0.1345,6.2792,0.1544,0.2734,5.2672,0.1324,0.2413,0.6638
sec_contact_bottle_schange	Round_4_Replicate_86	-272253.81	544527.62	493414.73	465361.98	0.7824,4.5152,0.1717,1.8434,0.1212,0.2132,5.4785,0.1805,0.184,0.3589
sec_contact_bottle_schange	Round_4_Replicate_87	-315606.93	631233.86	572250.91	427952.54	0.2239,2.0349,0.3235,1.9806,0.1352,0.3469,5.1944,0.1742,0.23,0.5701
sec_contact_bottle_schange	Round_4_Replicate_88	-242905.5	485831.0	449001.73	464887.05	0.2233,2.3257,0.4455,2.6555,0.1458,0.1728,4.5667,0.1688,0.1475,0.4054
sec_contact_bottle_schange	Round_4_Replicate_89	-306206.61	612433.22	673768.59	444024.35	0.4007,2.1936,0.1448,4.4238,0.2102,0.2163,4.9454,0.2193,0.1108,0.7654
sec_contact_bottle_schange	Round_4_Replicate_90	-302698.36	605416.72	547125.46	363646.97	0.4851,2.3168,0.1456,7.5164,0.1736,0.3632,4.0958,0.1111,0.1773,1.015
sec_contact_bottle_schange	Round_4_Replicate_91	-237306.52	474633.04	437722.39	446753.39	0.4489,1.1879,0.3443,4.3394,0.1711,0.1702,4.2154,0.2471,0.1219,0.4059
sec_contact_bottle_schange	Round_4_Replicate_92	-320612.73	641245.46	594476.45	393471.64	0.2054,1.5479,0.1349,4.5489,0.1857,0.3773,4.2201,0.3431,0.115,1.3066
sec_contact_bottle_schange	Round_4_Replicate_93	-268720.18	537460.36	497682.02	427643.52	0.3979,1.7633,0.1421,5.3795,0.1794,0.2185,4.1496,0.2636,0.2512,0.7053
sec_contact_bottle_schange	Round_4_Replicate_94	-349951.92	699923.84	625811.62	368166.1	0.3673,1.8019,0.3266,3.4831,0.1396,0.387,4.4738,0.2475,0.2912,0.4571
sec_contact_bottle_schange	Round_4_Replicate_95	-327663.74	655347.48	689265.9	481708.38	0.4517,2.8995,0.1143,3.1166,0.1986,0.2195,4.4654,0.2711,0.3604,1.1128
sec_contact_bottle_schange	Round_4_Replicate_96	-236383.13	472786.26	432346.01	430371.84	0.6913,2.2114,0.1494,6.7431,0.1869,0.1439,3.7595,0.1563,0.1624,0.3594
sec_contact_bottle_schange	Round_4_Replicate_97	-239998.03	480016.06	449182.32	426801.34	0.4461,1.4626,0.2669,5.9285,0.1709,0.1698,4.4385,0.1705,0.2763,0.4588
sec_contact_bottle_schange	Round_4_Replicate_98	-296286.55	592593.1	547916.17	462128.67	0.2988,1.1302,0.4048,3.3297,0.1631,0.2799,4.2403,0.1192,0.1103,1.0182
sec_contact_bottle_schange	Round_4_Replicate_99	-321469.47	642958.94	598376.19	404573.6	0.6549,1.7311,0.1395,3.1124,0.17,0.3475,4.6405,0.4018,0.3141,0.8397
sec_contact_bottle_schange	Round_4_Replicate_100	-382624.92	765269.84	703098.07	393570.34	0.1849,3.9765,0.193,3.2077,0.1312,0.3739,5.0518,0.3382,0.1022,0.4024
