Model	Replicate	log-likelihood	AIC	chi-squared	theta	optimized_params(nu1i, nu2i, nu1m, nu2m, nu1f, nu2f, m12, m21, T1, T2)
sec_contact_bottle_schange	Round_4_Replicate_49	-328004.16	656028.32	583905.05	846417.36	4.6251,11.9397,3.2741,2.1882,0.2107,0.1387,1.7117,4.408,0.3503,8.019
sec_contact_bottle_schange	Round_4_Replicate_50	-412136.81	824293.62	894098.89	514298.07	1.6697,12.6816,1.7941,3.8819,0.4067,0.2076,1.9945,2.9538,0.9075,20.5007
sec_contact_bottle_schange	Round_4_Replicate_51	-345633.65	691287.3	629174.45	893485.26	2.9424,20.7548,2.3277,3.0636,0.2259,0.1283,1.4988,4.487,0.3704,15.6483
sec_contact_bottle_schange	Round_4_Replicate_52	-325303.97	650627.94	603064.91	690487.22	2.6665,10.887,3.9525,6.0766,0.3039,0.1172,0.8161,5.2875,0.4667,6.3226
sec_contact_bottle_schange	Round_4_Replicate_53	-387585.23	775190.46	702582.95	618417.36	3.3362,8.6431,1.5589,3.436,0.2738,0.2606,0.9883,2.6901,1.2039,23.5594
sec_contact_bottle_schange	Round_4_Replicate_54	-379544.15	759108.3	734541.81	1017351.36	2.795,23.273,1.9148,2.1557,0.1441,0.1381,2.8868,2.1616,0.7638,9.0783
sec_contact_bottle_schange	Round_4_Replicate_55	-382742.22	765504.44	731441.66	629061.0	1.9921,24.9267,5.9868,3.716,0.2718,0.2094,0.8345,2.3978,0.4619,17.1766
sec_contact_bottle_schange	Round_4_Replicate_56	-368538.17	737096.34	685619.0	725748.44	3.664,9.0945,2.3954,4.1832,0.2616,0.1785,0.8746,4.6614,0.3689,6.8401
sec_contact_bottle_schange	Round_4_Replicate_57	-332928.49	665876.98	583347.39	619300.78	2.4213,8.7181,4.4788,3.8105,0.2189,0.2391,2.191,2.0909,1.1682,10.8884
sec_contact_bottle_schange	Round_4_Replicate_58	-350862.24	701744.48	662244.7	761964.8	1.6091,12.8541,1.6666,3.4055,0.2634,0.1394,1.768,3.5002,0.8949,15.43
sec_contact_bottle_schange	Round_4_Replicate_59	-499689.41	999398.82	1086235.95	903033.82	3.5741,11.7466,3.2831,1.4286,0.1688,0.1501,1.1036,2.1762,1.2922,19.6903
sec_contact_bottle_schange	Round_4_Replicate_60	-357026.6	714073.2	655593.15	579456.16	4.9698,21.6554,5.0189,1.5418,0.3606,0.201,0.7322,3.0727,0.869,25.2911
sec_contact_bottle_schange	Round_4_Replicate_61	-394121.39	788262.78	725495.23	586831.88	1.8593,12.622,2.0614,3.0858,0.2939,0.2653,0.7865,2.755,0.6468,13.9959
sec_contact_bottle_schange	Round_4_Replicate_62	-350351.24	700722.48	644917.49	825735.79	1.9999,9.957,2.2989,2.6177,0.2578,0.1308,1.3165,4.3485,0.402,20.4528
sec_contact_bottle_schange	Round_4_Replicate_63	-326434.19	652888.38	588078.87	648483.83	1.9024,14.5814,1.6105,1.567,0.2886,0.1653,1.3077,3.6048,0.4636,6.6607
sec_contact_bottle_schange	Round_4_Replicate_64	-321339.04	642698.08	563628.89	501720.85	1.69,23.671,3.0736,1.9111,0.258,0.2693,1.9067,2.0618,1.0161,6.6976
sec_contact_bottle_schange	Round_4_Replicate_65	-338061.8	676143.6	619360.75	660121.37	1.398,25.9603,1.6013,2.6304,0.243,0.1955,2.4091,2.722,0.4498,8.4124
sec_contact_bottle_schange	Round_4_Replicate_66	-479392.14	958804.28	1058298.21	636829.63	3.3265,24.0018,5.6173,1.5615,0.2639,0.1581,0.7484,1.7974,1.2252,11.9915
sec_contact_bottle_schange	Round_4_Replicate_67	-318164.31	636348.62	567727.41	658741.06	3.5092,23.0028,5.654,1.8806,0.2203,0.1842,1.9986,2.7152,0.674,7.4767
sec_contact_bottle_schange	Round_4_Replicate_68	-336935.94	673891.88	607610.6	563307.56	2.6947,6.905,3.8034,1.6767,0.318,0.2155,1.0674,2.556,0.6509,13.5866
sec_contact_bottle_schange	Round_4_Replicate_69	-345612.84	691245.68	609861.55	532216.23	1.6292,29.4173,5.9987,2.0768,0.2313,0.2778,1.4854,2.2703,0.4869,8.0541
sec_contact_bottle_schange	Round_4_Replicate_70	-362423.77	724867.54	661007.9	619408.04	3.9683,18.6506,4.1648,2.4417,0.3184,0.2068,0.7777,3.5123,1.1195,14.4307
sec_contact_bottle_schange	Round_4_Replicate_71	-359094.07	718208.14	658625.02	769500.4	4.3935,22.8505,3.4726,3.6035,0.1806,0.2023,2.4665,1.7598,0.6748,14.1161
sec_contact_bottle_schange	Round_4_Replicate_72	-319809.78	639639.56	590453.83	500823.53	2.6413,8.4512,4.4423,2.4373,0.3262,0.1897,0.7635,2.6856,0.3407,6.2891
sec_contact_bottle_schange	Round_4_Replicate_73	-476079.7	952179.4	1040370.62	654410.7	1.2774,14.5432,6.0611,3.0581,0.2494,0.1676,0.8425,1.7057,0.7054,15.3408
sec_contact_bottle_schange	Round_4_Replicate_74	-456312.55	912645.1	988724.99	632347.65	1.2805,18.3512,2.6695,1.8848,0.2631,0.1627,1.0175,1.6096,0.4633,10.9653
sec_contact_bottle_schange	Round_4_Replicate_75	-377428.13	754876.26	721627.58	1082887.64	1.7297,22.5131,3.8677,1.862,0.1454,0.1306,2.5157,2.7796,0.5224,20.7365
sec_contact_bottle_schange	Round_4_Replicate_76	-361712.36	723444.72	639448.28	660298.96	3.7435,19.4294,4.6728,5.8052,0.2281,0.2377,1.4296,2.8247,1.2241,14.3388
sec_contact_bottle_schange	Round_4_Replicate_77	-337401.99	674823.98	603530.6	486889.55	1.4518,24.1234,6.9052,1.6008,0.3416,0.2671,1.0156,2.0506,0.4222,16.262
sec_contact_bottle_schange	Round_4_Replicate_78	-329667.9	659355.8	591859.54	1103169.7	2.8709,22.1754,3.8282,1.7101,0.1574,0.1085,2.7282,5.0657,0.9905,7.8098
sec_contact_bottle_schange	Round_4_Replicate_79	-345445.04	690910.08	611919.99	761760.35	1.6393,15.9036,5.273,3.8071,0.2377,0.1768,1.65,3.6477,1.2958,21.1271
sec_contact_bottle_schange	Round_4_Replicate_80	-337872.65	675765.3	630593.21	565649.29	4.2045,21.7936,4.1906,4.1425,0.2141,0.2424,3.1719,2.2403,1.3697,6.8303
sec_contact_bottle_schange	Round_4_Replicate_81	-328598.78	657217.56	604244.01	483552.45	3.5084,15.6436,1.8617,3.5132,0.2936,0.2614,2.0869,1.9503,0.9374,7.3274
sec_contact_bottle_schange	Round_4_Replicate_82	-417167.25	834354.5	913040.58	626113.02	3.2987,8.2906,1.9626,2.1691,0.336,0.1679,2.4353,2.5598,1.4325,16.974
sec_contact_bottle_schange	Round_4_Replicate_83	-345645.91	691311.82	616443.07	835344.62	4.8308,13.7823,5.6224,2.3603,0.2232,0.1564,1.7556,3.8743,0.5465,25.4549
sec_contact_bottle_schange	Round_4_Replicate_84	-326081.68	652183.36	588280.89	569022.0	3.9442,7.8487,3.3556,3.6157,0.3384,0.1803,0.8273,3.6446,0.9325,7.8423
sec_contact_bottle_schange	Round_4_Replicate_85	-340539.91	681099.82	602028.17	669278.67	5.0531,10.9207,3.3984,3.4797,0.2282,0.2207,2.1132,2.2817,1.1287,15.9872
sec_contact_bottle_schange	Round_4_Replicate_86	-319207.91	638435.82	563892.62	634987.09	2.7563,9.0164,3.0816,3.1861,0.2366,0.1953,1.8426,2.7881,0.4961,7.779
sec_contact_bottle_schange	Round_4_Replicate_87	-336471.36	672962.72	602320.8	555690.95	1.4798,19.4754,2.7683,3.3429,0.3123,0.2274,1.5498,2.6889,0.4683,13.2185
sec_contact_bottle_schange	Round_4_Replicate_88	-362565.93	725151.86	757224.17	419552.67	1.6816,16.2337,5.9144,1.7495,0.4182,0.2144,1.66,2.7759,1.4178,8.4228
sec_contact_bottle_schange	Round_4_Replicate_89	-449505.79	899031.58	1102969.05	543874.24	5.0683,8.4579,2.7326,2.5863,0.3851,0.1751,2.1923,4.7663,1.0693,10.8712
sec_contact_bottle_schange	Round_4_Replicate_90	-367952.63	735925.26	728020.15	537157.71	5.2194,14.542,1.534,1.8778,0.3344,0.224,2.1111,2.561,0.4211,10.1354
sec_contact_bottle_schange	Round_4_Replicate_91	-480542.33	961104.66	996545.33	759795.82	4.8426,15.8506,1.6655,1.6437,0.252,0.2429,0.8187,4.6286,0.6442,24.2756
sec_contact_bottle_schange	Round_4_Replicate_92	-343422.49	686864.98	612633.81	706837.6	4.5733,16.0341,3.1566,6.028,0.2164,0.21,2.2477,2.2067,1.1983,18.6513
sec_contact_bottle_schange	Round_4_Replicate_93	-327611.92	655243.84	619021.49	448404.59	4.8587,12.2911,1.5903,5.802,0.3448,0.2235,1.2501,1.7392,1.0922,7.0208
sec_contact_bottle_schange	Round_4_Replicate_94	-328329.61	656679.22	576602.8	568991.38	1.8525,10.7255,1.9282,2.0718,0.2465,0.2417,2.0099,2.5294,0.6825,6.747
sec_contact_bottle_schange	Round_4_Replicate_95	-316372.15	632764.3	567318.19	559120.23	2.4394,8.6353,5.5516,2.4879,0.2605,0.2045,1.4422,2.4208,0.4416,7.7809
sec_contact_bottle_schange	Round_4_Replicate_96	-405224.84	810469.68	740230.59	667804.59	5.1022,14.5542,4.6379,3.823,0.2344,0.2595,1.1194,3.0483,0.5091,17.3697
sec_contact_bottle_schange	Round_4_Replicate_97	-455676.62	911373.24	981134.18	640486.73	2.1712,18.8501,3.183,5.2651,0.2598,0.159,0.7392,1.9565,1.1273,9.8482
sec_contact_bottle_schange	Round_4_Replicate_98	-352229.39	704478.78	668741.81	675801.16	3.5605,25.4851,4.3451,2.935,0.2964,0.1479,0.7169,3.548,0.5064,9.539
sec_contact_bottle_schange	Round_4_Replicate_99	-339294.27	678608.54	666341.37	443674.65	1.823,8.6765,2.3038,3.7936,0.3724,0.2201,1.5149,1.8566,0.4798,7.7163
sec_contact_bottle_schange	Round_4_Replicate_100	-346775.68	693571.36	644047.25	601144.9	3.9054,10.4036,2.9859,1.9743,0.3764,0.1504,0.7125,4.3034,0.4029,9.9073
